Order Date,Region,Category,Quantity,Sales,Profit
2024-06-27,South,Technology,19,582.15,254.84
2023-02-14,Central,Furniture,19,462.93,479.32
2023-05-21,West,Furniture,10,1115.22,74.52
2024-10-15,East,Furniture,17,806.39,-471.79
2023-10-31,South,Office Supplies,7,1742.85,27.49
2024-10-31,Central,Furniture,4,1791.14,30.22
2024-07-24,Central,Technology,15,1353.74,-330.42
2025-01-27,South,Furniture,12,727.5,82.98
2022-08-18,East,Technology,1,568.64,-343.36
2023-07-30,Central,Technology,16,890.9,142.5
2023-11-04,Central,Office Supplies,11,879.25,-199.1
2024-05-26,Central,Furniture,5,96.85,456.13
2024-01-25,West,Office Supplies,3,948.49,-349.96
2024-04-02,East,Office Supplies,5,1090.39,-388.87
2022-12-08,West,Office Supplies,9,346.06,-376.71
2022-07-23,East,Furniture,17,1418.9,-384.79
2023-09-02,West,Furniture,17,798.11,-489.27
2024-12-21,East,Technology,18,1515.81,-167.95
2024-08-05,South,Furniture,2,1263.14,-33.48
2024-02-01,Central,Technology,16,1394.29,97.92
2024-06-19,South,Technology,9,1071.15,371.57
2023-05-14,East,Technology,5,1974.34,243.54
2022-09-27,East,Technology,9,1140.48,-59.41
2022-08-04,South,Office Supplies,9,710.83,243.16
2024-08-13,East,Office Supplies,13,967.76,159.26
2022-09-10,West,Technology,10,1533.06,-45.06
2023-01-11,Central,Technology,1,1335.8,372.77
2023-02-28,West,Technology,16,750.52,-344.28
2024-01-15,Central,Technology,2,744.45,424.55
2023-01-27,South,Office Supplies,11,1311.7,483.65
2022-12-02,Central,Office Supplies,10,105.92,-164.18
2023-02-12,Central,Furniture,10,451.24,425.26
2022-09-11,East,Office Supplies,7,1504.13,-211.2
2025-04-08,West,Technology,10,555.18,-310.9
2024-06-22,South,Office Supplies,15,1521.28,433.15
2024-02-07,West,Technology,3,1045.72,96.41
2022-05-06,South,Office Supplies,16,926.77,325.36
2023-10-15,West,Technology,13,499.47,73.35
2022-12-01,West,Technology,15,1535.62,-29.46
2024-04-17,East,Office Supplies,5,1580.48,189.84
2024-03-24,South,Technology,10,503.34,-81.52
2023-07-17,Central,Technology,4,1477.48,18.5
2024-02-06,Central,Technology,18,1281.18,-336.54
2024-09-29,West,Furniture,6,423.92,-429.74
2023-06-08,Central,Furniture,6,1119.95,321.07
2024-10-16,East,Office Supplies,20,1624.01,-396.29
2025-04-11,East,Office Supplies,16,949.79,-284.06
2024-03-31,West,Office Supplies,6,504.07,469.66
2022-05-03,South,Furniture,3,1930.68,244.96
2022-12-20,South,Furniture,11,201.11,322.91
2024-07-26,West,Office Supplies,7,1192.52,-473.49
2023-10-13,South,Technology,1,1902.57,138.87
2024-02-29,South,Office Supplies,12,981.1,-324.63
2023-08-23,East,Technology,9,1920.56,-278.01
2024-11-15,South,Technology,5,1078.64,9.25
2024-11-19,East,Furniture,11,256.09,308.61
2023-02-09,East,Technology,19,212.58,67.54
2023-10-13,Central,Furniture,16,20.26,298.88
2023-03-08,East,Office Supplies,9,1052.93,-356.82
2023-06-21,Central,Furniture,12,1725.28,-225.33
2022-04-23,East,Technology,4,781.19,-413.28
2023-10-14,South,Office Supplies,17,435.25,-326.98
2024-02-05,South,Furniture,10,725.79,-223.96
2022-12-15,West,Furniture,12,1998.25,-313.9
2025-03-17,West,Furniture,18,1219.73,355.21
2023-06-17,West,Technology,8,1414.91,-9.86
2024-06-07,Central,Furniture,6,414.69,-262.1
2024-12-22,East,Furniture,18,1792.52,7.64
2023-06-05,East,Technology,16,1371.84,387.38
2024-04-12,West,Office Supplies,5,1149.7,455.27
2024-06-04,Central,Furniture,4,1344.94,-44.63
2023-02-12,West,Technology,3,331.61,133.51
2023-06-03,Central,Office Supplies,7,185.23,461.21
2023-06-01,East,Furniture,20,1570.86,158.5
2022-05-06,South,Technology,17,95.67,-244.55
2022-07-12,East,Technology,14,1574.86,397.08
2022-12-31,South,Furniture,14,1942.65,-412.62
2022-08-16,West,Office Supplies,13,1800.17,-196.95
2024-07-12,South,Technology,14,124.91,-40.28
2022-05-04,West,Furniture,7,164.72,246.09
2024-07-04,West,Furniture,7,1868.74,-477.12
2022-12-03,Central,Furniture,11,398.09,418.51
2022-08-04,South,Technology,20,417.76,-447.13
2022-11-10,East,Technology,16,1396.5,402.87
2023-03-14,South,Office Supplies,8,63.12,-139.41
2023-09-13,South,Office Supplies,4,1100.02,-267.98
2024-02-21,West,Office Supplies,20,919.8,-14.87
2023-05-26,Central,Office Supplies,3,1275.03,317.93
2022-11-11,East,Furniture,16,411.73,364.61
2023-09-13,South,Technology,9,577.77,-450.02
2024-10-21,Central,Technology,12,1852.48,-445.46
2023-03-14,West,Technology,2,1760.42,37.76
2023-09-21,Central,Office Supplies,5,131.62,234.46
2024-05-19,East,Technology,6,818.98,312.61
2024-02-25,Central,Technology,11,158.15,337.11
2025-01-07,West,Technology,10,1713.1,-164.32
2023-09-12,South,Office Supplies,9,683.83,221.82
2023-09-10,East,Office Supplies,11,1955.39,-244.08
2024-08-03,East,Office Supplies,10,1964.16,377.84
2022-07-25,East,Technology,8,458.28,436.3
2024-11-04,West,Technology,10,1033.98,-451.96
2024-01-15,South,Technology,11,750.73,-252.78
2024-06-14,Central,Office Supplies,10,335.84,324.61
2023-12-16,Central,Furniture,12,1433.3,272.38
2024-04-30,East,Technology,15,1080.35,-492.37
2024-07-21,South,Furniture,14,1963.8,25.52
2023-11-26,West,Furniture,8,246.24,274.78
2022-07-27,Central,Office Supplies,5,1466.01,-144.92
2023-12-16,East,Office Supplies,11,1640.41,-144.22
2023-05-23,East,Furniture,12,338.42,436.83
2023-04-05,South,Furniture,15,34.35,-40.27
2024-10-09,West,Technology,13,296.38,495.02
2024-03-25,Central,Technology,15,1549.2,49.87
2025-04-16,East,Office Supplies,2,1297.67,-214.33
2023-12-14,Central,Office Supplies,20,1659.19,-391.8
2024-09-21,South,Technology,1,1934.51,-70.64
2024-02-05,Central,Furniture,12,1873.92,-60.73
2024-10-05,Central,Office Supplies,12,456.96,209.7
2022-06-20,West,Furniture,8,1232.14,329.45
2025-01-01,East,Office Supplies,12,522.82,-369.57
2024-04-16,East,Furniture,11,312.03,-106.8
2022-10-06,South,Office Supplies,6,870.61,-281.73
2024-11-10,West,Office Supplies,20,1137.84,-203.65
2024-11-30,West,Technology,9,736.53,-369.59
2023-03-05,South,Office Supplies,6,1793.41,-483.5
2024-07-27,South,Furniture,15,1548.58,-213.8
2024-08-04,Central,Office Supplies,18,1319.84,-355.96
2024-08-14,West,Technology,15,1857.82,-478.52
2022-05-18,West,Furniture,2,486.68,-371.63
2023-09-24,Central,Office Supplies,11,674.06,169.64
2024-11-03,Central,Technology,1,657.02,242.14
2022-06-16,South,Furniture,9,1066.28,-105.76
2024-03-24,Central,Office Supplies,17,853.57,-104.05
2022-11-13,Central,Office Supplies,12,917.83,199.2
2023-10-17,Central,Furniture,8,517.96,253.93
2022-12-01,South,Office Supplies,12,679.49,-285.34
2024-10-02,South,Furniture,10,201.05,372.41
2023-12-23,South,Office Supplies,9,859.19,-329.57
2022-06-30,Central,Furniture,3,589.51,409.35
2023-04-17,South,Technology,5,1142.52,-164.64
2025-03-21,West,Technology,15,1422.37,302.03
2025-02-03,East,Technology,13,276.49,89.67
2024-09-07,Central,Technology,8,336.6,441.64
2024-11-20,West,Technology,4,209.57,176.65
2022-08-06,East,Office Supplies,14,674.43,301.77
2025-03-27,South,Technology,20,926.7,379.76
2024-04-21,Central,Office Supplies,10,1116.93,-255.3
2024-09-21,Central,Office Supplies,7,417.49,237.97
2024-01-13,East,Office Supplies,18,1987.16,-297.17
2022-06-11,East,Technology,14,30.33,143.7
2022-06-08,East,Office Supplies,5,1796.83,16.45
2025-01-11,South,Technology,4,62.43,-447.5
2023-05-01,East,Office Supplies,8,399.45,227.69
2023-08-31,East,Furniture,7,1611.86,-218.16
2023-09-01,West,Office Supplies,15,1211.26,-0.55
2024-12-27,East,Technology,3,1420.9,38.69
2023-06-25,South,Furniture,13,804.78,-58.82
2025-04-09,East,Office Supplies,18,901.38,436.5
2023-10-23,West,Technology,9,160.36,-96.61
2023-11-10,West,Office Supplies,15,213.33,-146.94
2022-09-20,East,Furniture,17,1174.57,-484.27
2022-07-06,East,Technology,18,962.43,-305.53
2023-02-05,South,Office Supplies,9,1846.77,198.72
2025-02-28,West,Technology,20,1872.52,-394.0
2023-03-11,Central,Technology,1,1535.94,218.57
2024-07-15,South,Office Supplies,11,1506.11,244.69
2022-09-11,West,Office Supplies,9,852.59,124.11
2023-04-28,West,Technology,2,1316.55,-438.64
2023-10-07,West,Furniture,11,851.48,-75.81
2023-05-15,Central,Furniture,1,1165.29,-369.1
2024-02-17,Central,Furniture,11,822.78,-381.85
2024-08-04,West,Furniture,7,1913.77,163.08
2022-06-04,South,Furniture,15,1706.41,-216.89
2022-12-06,West,Technology,8,485.38,-54.69
2025-02-02,Central,Furniture,19,128.87,470.69
2025-03-25,East,Technology,16,374.31,189.41
2023-10-26,South,Furniture,9,1813.88,-123.62
2024-05-16,East,Office Supplies,10,1369.39,425.54
2024-12-29,Central,Furniture,13,576.28,-110.03
2022-08-20,West,Technology,19,1058.36,-306.26
2023-08-23,East,Furniture,18,450.75,-482.5
2022-10-20,West,Office Supplies,8,597.73,-431.36
2023-02-16,Central,Office Supplies,14,280.25,-144.51
2022-10-16,Central,Office Supplies,18,723.77,-128.98
2022-10-08,South,Office Supplies,4,419.52,468.16
2024-03-30,South,Furniture,5,922.88,-8.78
2025-03-03,South,Furniture,11,1563.71,247.1
2022-11-23,South,Technology,18,124.6,-206.91
2023-10-03,Central,Technology,20,575.57,177.55
2024-12-20,West,Furniture,10,1462.53,-152.17
2023-05-10,South,Furniture,14,312.45,-365.72
2022-06-10,Central,Technology,16,841.07,363.23
2024-11-04,South,Furniture,14,993.44,164.94
2022-05-24,South,Office Supplies,12,1346.87,56.73
2023-05-26,South,Office Supplies,14,1230.15,-236.68
2023-12-01,Central,Furniture,3,82.23,-415.59
2025-03-26,West,Office Supplies,17,423.88,257.03
2023-08-10,West,Technology,1,206.41,-73.05
2023-01-05,Central,Furniture,7,170.86,-334.69
2022-10-05,Central,Office Supplies,19,1639.07,11.14
2025-04-11,East,Furniture,17,1377.46,-98.07
2022-12-09,South,Office Supplies,4,481.38,-357.41
2022-10-20,East,Technology,17,1776.87,371.21
2024-03-01,West,Furniture,5,361.65,70.48
2023-11-25,East,Office Supplies,13,1402.32,-429.05
2024-02-09,East,Technology,11,937.41,51.38
2024-11-15,Central,Office Supplies,6,140.5,-348.63
2022-07-03,South,Furniture,9,856.79,-27.09
2023-05-11,South,Furniture,2,1558.74,-204.66
2022-07-17,East,Furniture,1,382.77,-305.58
2024-12-01,South,Furniture,15,1885.47,-234.5
2025-02-27,West,Office Supplies,20,422.13,326.8
2023-01-09,South,Technology,4,929.36,-225.62
2024-10-23,West,Technology,18,872.22,341.68
2024-08-19,East,Office Supplies,11,1133.08,-160.11
2022-09-14,West,Technology,16,1051.19,61.85
2022-11-28,East,Technology,3,742.16,-463.35
2025-04-12,West,Furniture,13,98.36,-311.64
2024-12-01,Central,Furniture,2,616.12,-377.93
2022-12-21,South,Office Supplies,19,1350.63,253.61
2024-03-04,South,Technology,20,312.71,-420.56
2023-10-15,East,Furniture,4,1587.79,-4.24
2024-10-05,South,Office Supplies,11,517.03,362.85
2024-08-04,Central,Furniture,9,1603.72,-369.57
2023-03-08,South,Technology,10,1082.36,-433.31
2024-03-27,West,Furniture,12,52.79,-146.46
2024-06-12,Central,Furniture,1,294.43,-375.33
2023-03-04,Central,Furniture,16,805.57,-282.35
2023-01-17,South,Office Supplies,4,844.25,328.4
2024-06-21,East,Furniture,15,110.59,49.73
2024-07-21,Central,Office Supplies,19,784.87,-41.73
2022-06-18,South,Technology,7,551.15,-450.68
2023-11-10,Central,Technology,15,1422.8,122.34
2025-01-03,East,Office Supplies,19,1153.42,-426.79
2022-09-23,East,Technology,16,953.45,-223.3
2023-11-19,West,Technology,10,915.6,-331.22
2023-10-14,Central,Technology,19,1368.56,-381.11
2024-11-15,South,Furniture,18,617.92,160.54
2025-04-15,South,Furniture,7,1908.82,-187.49
2024-12-18,Central,Technology,6,131.34,-280.47
2025-03-02,Central,Furniture,12,13.32,216.57
2025-01-30,West,Furniture,18,276.0,343.52
2024-11-17,Central,Technology,1,451.66,-144.24
2023-11-17,Central,Furniture,4,1784.11,468.89
2024-05-23,South,Office Supplies,1,135.3,244.32
2023-07-11,Central,Furniture,3,141.85,108.17
2024-10-08,South,Office Supplies,14,1174.09,-370.92
2025-02-06,South,Furniture,14,955.02,383.46
2022-07-03,East,Technology,6,1621.44,-281.65
2023-09-26,East,Technology,14,973.87,199.31
2022-08-23,East,Technology,11,640.22,222.06
2023-08-06,Central,Office Supplies,5,1382.41,426.88
2023-10-14,West,Furniture,7,1570.06,478.52
2023-08-23,East,Office Supplies,9,1735.42,-144.29
2022-09-15,South,Technology,2,1532.98,-158.54
2023-02-04,West,Technology,18,1263.38,-228.77
2022-07-31,East,Technology,10,981.41,-285.19
2022-10-19,East,Technology,13,514.92,-187.11
2023-07-30,Central,Technology,5,791.38,234.94
2023-06-02,Central,Office Supplies,15,265.16,-274.81
2024-03-05,East,Office Supplies,10,1448.39,-32.78
2022-11-21,Central,Furniture,19,945.13,8.14
2023-02-09,Central,Technology,18,908.27,-126.54
2024-12-16,Central,Technology,18,1932.64,357.23
2024-03-04,East,Technology,6,741.92,-408.92
2022-06-20,South,Furniture,9,742.38,76.48
2022-12-04,West,Technology,13,950.52,-209.76
2024-03-20,East,Technology,6,1587.13,-411.26
2025-03-09,West,Technology,10,734.99,396.04
2024-05-11,Central,Furniture,10,1544.26,-62.96
2022-08-04,East,Furniture,4,113.9,-24.32
2023-09-09,Central,Furniture,5,1302.41,-396.11
2024-05-08,Central,Office Supplies,13,240.92,-388.17
2024-10-03,East,Furniture,4,1516.33,-68.9
2023-03-28,East,Office Supplies,14,865.04,-368.63
2023-05-05,South,Office Supplies,14,1057.56,-401.43
2024-08-28,East,Office Supplies,5,1034.42,-97.46
2022-11-13,West,Furniture,19,1110.94,-306.29
2025-02-09,East,Furniture,17,1196.87,-97.53
2023-05-17,East,Technology,11,1413.38,-327.52
2024-12-23,Central,Technology,12,142.16,402.25
2023-03-04,Central,Office Supplies,6,1644.62,-323.26
2024-09-23,South,Furniture,8,246.79,470.92
2022-07-26,Central,Furniture,2,1135.3,-202.36
2024-09-21,East,Technology,19,482.08,-107.28
2022-10-29,South,Furniture,20,579.91,-197.78
2023-12-26,Central,Technology,13,1771.53,-104.52
2024-03-28,East,Furniture,7,246.51,-296.36
2022-05-07,East,Technology,20,1459.81,407.25
2023-07-06,West,Furniture,8,75.88,-448.93
2024-01-10,East,Furniture,14,794.85,212.42
2025-04-17,South,Furniture,12,776.12,-441.6
2025-01-02,East,Office Supplies,16,527.61,-247.14
2022-12-02,South,Technology,7,677.46,-215.16
2024-05-05,Central,Technology,9,522.31,-180.48
2024-10-21,East,Furniture,13,438.8,162.1
2022-06-09,East,Technology,8,1415.4,44.34
2024-05-13,East,Technology,14,949.98,12.28
2023-09-21,Central,Technology,1,305.81,89.89
2023-12-05,West,Furniture,8,168.67,181.45
2023-07-15,East,Office Supplies,9,1004.73,216.61
2024-08-20,South,Office Supplies,2,1720.06,-135.63
2024-05-02,West,Furniture,20,1732.15,107.47
2024-04-24,East,Furniture,4,1687.8,73.05
2025-03-24,East,Furniture,20,648.6,-404.46
2022-06-23,South,Technology,11,1599.77,-11.35
2023-09-14,South,Furniture,17,1659.2,-430.34
2024-04-07,South,Technology,9,215.52,-95.28
2023-11-22,South,Technology,8,634.52,-443.1
2025-01-26,South,Office Supplies,14,1327.21,-298.59
2022-08-25,West,Office Supplies,16,1673.14,190.69
2023-11-18,East,Furniture,4,1262.44,195.57
2022-06-29,East,Furniture,17,1437.59,397.61
2025-03-08,South,Office Supplies,7,1849.96,-304.66
2022-11-14,Central,Furniture,16,1174.76,-142.83
2024-08-01,East,Office Supplies,11,456.26,350.63
2023-12-09,East,Office Supplies,20,551.46,-199.44
2022-06-07,West,Furniture,5,268.95,-1.3
2022-08-05,Central,Office Supplies,5,1586.82,335.77
2022-09-15,South,Office Supplies,13,1224.85,192.13
2023-09-27,West,Technology,1,623.56,-325.62
2024-05-03,West,Office Supplies,11,1605.65,168.49
2024-12-20,Central,Furniture,5,1605.2,-364.54
2022-08-12,Central,Furniture,3,1033.06,125.9
2023-08-07,East,Technology,4,229.61,437.36
2023-07-10,West,Office Supplies,17,941.53,-322.26
2024-07-26,South,Technology,2,1805.21,181.81
2022-10-24,West,Office Supplies,16,655.87,-248.05
2024-03-07,West,Office Supplies,9,348.24,-488.85
2022-05-25,West,Office Supplies,6,1316.36,370.06
2024-12-18,Central,Furniture,7,1342.0,-246.0
2023-10-10,West,Furniture,13,1071.97,389.44
2024-12-08,East,Office Supplies,16,1565.02,489.62
2022-10-14,South,Technology,6,1380.92,-328.93
2023-03-22,Central,Office Supplies,9,486.79,-268.28
2023-04-12,West,Technology,13,1063.35,141.77
2023-04-02,East,Furniture,3,532.43,-350.39
2022-05-16,East,Technology,7,688.66,-297.08
2025-03-17,South,Office Supplies,10,1232.51,101.78
2022-09-03,East,Office Supplies,3,310.86,347.6
2024-02-02,Central,Technology,17,128.44,-246.51
2022-10-23,Central,Furniture,20,1311.12,-442.67
2023-12-21,West,Furniture,15,1801.89,-273.96
2023-02-22,East,Furniture,5,915.27,305.29
2022-06-22,East,Office Supplies,16,1271.34,242.52
2023-06-21,West,Technology,16,795.67,301.21
2023-11-27,Central,Furniture,18,805.77,-319.84
2022-09-27,East,Technology,20,505.92,-457.82
2023-07-28,East,Technology,15,742.4,358.91
2024-05-17,Central,Office Supplies,14,325.06,15.97
2022-10-27,East,Furniture,10,1222.16,491.98
2024-10-20,South,Technology,2,987.28,-361.56
2022-08-14,Central,Technology,20,1817.18,-147.77
2024-06-30,East,Technology,14,491.9,-423.15
2022-06-19,West,Technology,2,123.85,-222.07
2023-02-25,East,Furniture,4,573.93,10.92
2024-08-02,West,Office Supplies,19,827.94,212.26
2023-11-22,Central,Office Supplies,5,1929.49,61.34
2024-08-01,East,Furniture,14,187.99,-390.62
2023-03-16,South,Furniture,17,1768.07,-98.07
2023-05-21,West,Office Supplies,11,1699.25,-160.84
2024-07-11,Central,Office Supplies,14,1358.7,133.26
2023-05-23,Central,Furniture,5,1136.62,191.54
2023-05-05,East,Furniture,12,425.76,-92.82
2024-12-02,East,Furniture,12,1854.65,476.9
2023-08-11,Central,Furniture,8,622.92,-346.15
2023-08-14,West,Furniture,11,218.6,-298.96
2023-05-17,East,Technology,7,1251.61,189.57
2024-09-24,South,Furniture,4,1884.82,349.82
2023-04-25,East,Technology,4,1661.9,-481.73
2023-07-10,South,Technology,10,1505.65,369.59
2024-04-23,South,Furniture,13,1982.96,230.75
2023-10-07,South,Technology,4,1660.48,114.14
2024-03-19,South,Office Supplies,14,1794.18,217.38
2025-02-19,East,Furniture,12,152.1,335.46
2024-12-25,South,Technology,4,1309.09,-228.51
2022-11-12,South,Office Supplies,9,743.21,-297.26
2024-10-21,South,Furniture,2,1213.06,324.88
2024-06-26,South,Technology,17,1969.82,-10.73
2024-12-07,East,Technology,5,431.8,-423.67
2024-09-20,East,Technology,7,1020.75,287.55
2024-01-07,Central,Furniture,1,1934.12,263.6
2025-04-06,South,Furniture,1,880.3,-97.02
2022-07-24,South,Office Supplies,5,1127.4,377.97
2023-04-04,East,Technology,9,179.24,-75.74
2022-06-12,Central,Technology,12,1042.39,-314.31
2023-05-19,East,Office Supplies,5,1652.53,49.29
2024-12-30,West,Furniture,20,139.75,320.2
2022-11-20,South,Office Supplies,7,820.17,467.18
2025-03-22,South,Technology,10,831.71,72.64
2024-01-26,South,Technology,14,1285.87,178.57
2024-10-10,West,Technology,20,343.62,45.9
2024-09-11,East,Office Supplies,9,229.91,421.93
2022-08-30,South,Technology,4,1570.63,-392.8
2024-01-11,East,Furniture,11,1547.4,-484.7
2023-11-19,West,Office Supplies,6,1162.07,19.52
2024-12-23,East,Technology,15,309.11,220.18
2024-10-10,West,Furniture,5,329.15,-322.5
2022-10-10,Central,Technology,4,1615.29,-182.99
2022-11-19,East,Furniture,18,1665.33,435.97
2022-04-27,South,Furniture,20,1273.63,377.94
2022-09-23,East,Technology,7,1738.57,-163.47
2023-01-25,East,Technology,18,1021.41,19.98
2023-01-03,East,Office Supplies,2,1350.62,-0.41
2025-01-27,Central,Office Supplies,1,1802.86,-83.7
2022-08-02,West,Technology,15,35.3,110.19
2024-05-23,East,Technology,10,795.05,370.12
2024-12-14,West,Furniture,18,1911.64,-410.01
2022-09-01,West,Office Supplies,17,1887.37,-294.55
2022-11-05,Central,Furniture,8,956.89,426.9
2023-12-15,South,Technology,17,1627.21,-392.48
2024-02-26,East,Technology,4,1708.86,-469.79
2024-02-28,East,Furniture,15,1072.84,265.8
2024-03-12,East,Furniture,6,1202.24,68.56
2024-02-22,West,Technology,9,892.57,121.52
2024-08-30,South,Office Supplies,15,1681.24,190.13
2023-11-16,West,Furniture,11,1810.81,459.16
2023-06-23,East,Furniture,7,723.18,-198.01
2023-08-07,South,Technology,5,1896.19,-396.8
2023-03-15,South,Office Supplies,4,743.12,169.1
2022-10-29,East,Furniture,20,1776.45,7.06
2025-02-27,Central,Technology,14,954.18,-296.76
2022-08-20,South,Technology,11,79.95,-370.77
2022-06-05,East,Office Supplies,8,969.34,275.69
2023-08-06,East,Office Supplies,1,975.67,329.41
